PromptId,Order,Role,Agent,Phase,Slice,Title,File,RequiresEvidence,RequiresJudge,GateLevel,DependsOn,ExpectedEvidence,ExpectedJudge,RequiredInputs,RequiredOutputs,Status,Note,UpdatedAt,Attempt
M6-P3008,194,PM_ORCHESTRATOR,m6-pm-orchestrator,PR_PILOT,PR_PILOT,OPEN_ITEMS_REGISTER,00-spec/prompts/0194_M6-P3008_OPEN_ITEMS_REGISTER.xml.md,true,false,EVIDENCE_GATE,M6-P3007,04-artifacts/evidence/prompts/M6-P3008.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/registers/DECISION_REGISTER.md,04-artifacts/evidence/prompts/M6-P3008.json,TODO,,2026-09-07T22:39:39,0
M6-P3009,195,PM_ORCHESTRATOR,m6-pm-orchestrator,PR_PILOT,PR_PILOT,PILOT_EVIDENCE_COLLECT,00-spec/prompts/0195_M6-P3009_PILOT_EVIDENCE_COLLECT.xml.md,true,false,EVIDENCE_GATE,M6-P3008,04-artifacts/evidence/prompts/M6-P3009.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/registers/DECISION_REGISTER.md,04-artifacts/evidence/prompts/M6-P3009.json,TODO,,2026-09-07T22:39:39,0
M6-P3010,196,ANALYST_ARCHITECT,m6-analyst-architect,PR_PILOT,PR_PILOT,POST_PILOT_SCALE_GATE_FRAME,00-spec/prompts/0196_M6-P3010_POST_PILOT_SCALE_GATE_FRAME.xml.md,true,false,EVIDENCE_GATE,M6-P3009,04-artifacts/evidence/prompts/M6-P3010.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/registers/DECISION_REGISTER.md,04-artifacts/evidence/prompts/M6-P3010.json;04-artifacts/analysis/pilot/POST_PILOT_SCALE_GATE_FRAME.md,TODO,,2026-09-07T22:39:39,0
M6-P3011,197,JUDGE,m6-judge,PR_PILOT,PR_PILOT,FINAL_REVIEW_JUDGE,00-spec/prompts/0197_M6-P3011_FINAL_REVIEW_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P3000;M6-P3001;M6-P3002;M6-P3003;M6-P3004;M6-P3005;M6-P3006;M6-P3007;M6-P3008;M6-P3009;M6-P3010,04-artifacts/evidence/prompts/M6-P3011.json,04-artifacts/evidence/judge/M6-P3011_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/evidence/prompts/M6-P3000.json;04-artifacts/evidence/prompts/M6-P3001.json;04-artifacts/evidence/prompts/M6-P3002.json;04-artifacts/evidence/prompts/M6-P3003.json;04-artifacts/evidence/prompts/M6-P3004.json;04-artifacts/evidence/prompts/M6-P3005.json;04-artifacts/evidence/prompts/M6-P3006.json;04-artifacts/evidence/prompts/M6-P3007.json;04-artifacts/evidence/prompts/M6-P3008.json;04-artifacts/evidence/prompts/M6-P3009.json;04-artifacts/evidence/prompts/M6-P3010.json,04-artifacts/evidence/prompts/M6-P3011.json;04-artifacts/evidence/judge/M6-P3011_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2100,198,JUDGE,m6-judge,SLICE_M6.2L,M6.2L,M6_2L_ENTRY_GATE_JUDGE,00-spec/prompts/0198_M6-P2100_M6_2L_ENTRY_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P3011,04-artifacts/evidence/prompts/M6-P2100.json,04-artifacts/evidence/judge/M6-P2100_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2L.md;00-spec/registers/CONTRACT_REGISTER.md;00-spec/registers/ENTRY_EVIDENCE_REGISTER.md;04-artifacts/evidence/prompts/M6-P3011.json,04-artifacts/evidence/prompts/M6-P2100.json;04-artifacts/evidence/judge/M6-P2100_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2101,199,CODER,m6-coder,SLICE_M6.2L,M6.2L,M6_2L_CODER_PLAN,00-spec/prompts/0199_M6-P2101_M6_2L_CODER_PLAN.xml.md,true,false,EVIDENCE_GATE,M6-P2100,04-artifacts/evidence/prompts/M6-P2101.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2L.md;04-artifacts/analysis/design/ARCH_BASELINE.md;04-artifacts/evidence/prompts/M6-P2100.json,04-artifacts/evidence/prompts/M6-P2101.json;04-artifacts/impl/M6.2L/PLAN.md,TODO,,2026-09-07T22:39:39,0
M6-P2102,200,CODER,m6-coder,SLICE_M6.2L,M6.2L,M6_2L_CODER_IMPLEMENT,00-spec/prompts/0200_M6-P2102_M6_2L_CODER_IMPLEMENT.xml.md,true,false,EVIDENCE_GATE,M6-P2101,04-artifacts/evidence/prompts/M6-P2102.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2L.md;04-artifacts/impl/M6.2L/PLAN.md;04-artifacts/evidence/prompts/M6-P2101.json,04-artifacts/evidence/prompts/M6-P2102.json;04-artifacts/impl/M6.2L/IMPLEMENTATION_NOTES.md,TODO,,2026-09-07T22:39:39,0
M6-P2103,201,TESTER,m6-tester,SLICE_M6.2L,M6.2L,M6_2L_TESTER_BUILD,00-spec/prompts/0201_M6-P2103_M6_2L_TESTER_BUILD.xml.md,true,false,EVIDENCE_GATE,M6-P2102,04-artifacts/evidence/prompts/M6-P2103.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2L.md;00-spec/registers/SMOKE_REGISTER.md;04-artifacts/evidence/prompts/M6-P2102.json,04-artifacts/evidence/prompts/M6-P2103.json;04-artifacts/impl/M6.2L/tests/TEST_MANIFEST.md,TODO,,2026-09-07T22:39:39,0
M6-P2104,202,TESTER,m6-tester,SLICE_M6.2L,M6.2L,M6_2L_TESTER_RUN,00-spec/prompts/0202_M6-P2104_M6_2L_TESTER_RUN.xml.md,true,false,EVIDENCE_GATE,M6-P2103,04-artifacts/evidence/prompts/M6-P2104.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;04-artifacts/impl/M6.2L/tests/TEST_MANIFEST.md;04-artifacts/evidence/prompts/M6-P2103.json,04-artifacts/evidence/prompts/M6-P2104.json;04-artifacts/test-reports/M6.2L/SMOKE_RESULTS.md,TODO,,2026-09-07T22:39:39,0
M6-P2105,203,BOUNDARY_ADVERSARY,m6-boundary-adversary,SLICE_M6.2L,M6.2L,M6_2L_BOUNDARY_ADVERSARY,00-spec/prompts/0203_M6-P2105_M6_2L_BOUNDARY_ADVERSARY.xml.md,true,false,EVIDENCE_GATE,M6-P2104,04-artifacts/evidence/prompts/M6-P2105.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2L.md;04-artifacts/test-reports/M6.2L/SMOKE_RESULTS.md;04-artifacts/evidence/prompts/M6-P2104.json,04-artifacts/evidence/prompts/M6-P2105.json;04-artifacts/boundary-reports/M6.2L_boundary.md,TODO,,2026-09-07T22:39:39,0
M6-P2106,204,SECURITY_PII,m6-security-pii,SLICE_M6.2L,M6.2L,M6_2L_SECURITY_REVIEW,00-spec/prompts/0204_M6-P2106_M6_2L_SECURITY_REVIEW.xml.md,true,false,EVIDENCE_GATE,M6-P2105,04-artifacts/evidence/prompts/M6-P2106.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2L.md;04-artifacts/boundary-reports/M6.2L_boundary.md;04-artifacts/evidence/prompts/M6-P2105.json,04-artifacts/evidence/prompts/M6-P2106.json;04-artifacts/security-reports/M6.2L_security.md,TODO,,2026-09-07T22:39:39,0
M6-P2107,205,PM_ORCHESTRATOR,m6-pm-orchestrator,SLICE_M6.2L,M6.2L,M6_2L_EVIDENCE_COLLECT,00-spec/prompts/0205_M6-P2107_M6_2L_EVIDENCE_COLLECT.xml.md,true,false,EVIDENCE_GATE,M6-P2106,04-artifacts/evidence/prompts/M6-P2107.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2L.md;04-artifacts/evidence/prompts/M6-P2100.json;04-artifacts/evidence/prompts/M6-P2101.json;04-artifacts/evidence/prompts/M6-P2102.json;04-artifacts/evidence/prompts/M6-P2103.json;04-artifacts/evidence/prompts/M6-P2104.json;04-artifacts/evidence/prompts/M6-P2105.json;04-artifacts/evidence/prompts/M6-P2106.json,04-artifacts/evidence/prompts/M6-P2107.json;04-artifacts/evidence/prompts/M6_2L_EVIDENCE_INDEX.md,TODO,,2026-09-07T22:39:39,0
M6-P2108,206,ANALYST_ARCHITECT,m6-analyst-architect,SLICE_M6.2L,M6.2L,M6_2L_DOCS,00-spec/prompts/0206_M6-P2108_M6_2L_DOCS.xml.md,true,false,EVIDENCE_GATE,M6-P2107,04-artifacts/evidence/prompts/M6-P2108.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2L.md;04-artifacts/evidence/prompts/M6-P2107.json,04-artifacts/evidence/prompts/M6-P2108.json;04-artifacts/analysis/slices/M6_2L_RUNBOOK.md,TODO,,2026-09-07T22:39:39,0
M6-P2109,207,JUDGE,m6-judge,SLICE_M6.2L,M6.2L,M6_2L_SLICE_GATE_JUDGE,00-spec/prompts/0207_M6-P2109_M6_2L_SLICE_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P2108,04-artifacts/evidence/prompts/M6-P2109.json,04-artifacts/evidence/judge/M6-P2109_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2L.md;04-artifacts/evidence/prompts/M6-P2100.json;04-artifacts/evidence/prompts/M6-P2101.json;04-artifacts/evidence/prompts/M6-P2102.json;04-artifacts/evidence/prompts/M6-P2103.json;04-artifacts/evidence/prompts/M6-P2104.json;04-artifacts/evidence/prompts/M6-P2105.json;04-artifacts/evidence/prompts/M6-P2106.json;04-artifacts/evidence/prompts/M6-P2107.json;04-artifacts/evidence/prompts/M6-P2108.json,04-artifacts/evidence/prompts/M6-P2109.json;04-artifacts/evidence/judge/M6-P2109_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2200,208,JUDGE,m6-judge,SLICE_M6.2M,M6.2M,M6_2M_ENTRY_GATE_JUDGE,00-spec/prompts/0208_M6-P2200_M6_2M_ENTRY_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P2109,04-artifacts/evidence/prompts/M6-P2200.json,04-artifacts/evidence/judge/M6-P2200_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2M.md;00-spec/registers/CONTRACT_REGISTER.md;00-spec/registers/ENTRY_EVIDENCE_REGISTER.md;04-artifacts/evidence/prompts/M6-P2109.json,04-artifacts/evidence/prompts/M6-P2200.json;04-artifacts/evidence/judge/M6-P2200_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2201,209,CODER,m6-coder,SLICE_M6.2M,M6.2M,M6_2M_CODER_PLAN,00-spec/prompts/0209_M6-P2201_M6_2M_CODER_PLAN.xml.md,true,false,EVIDENCE_GATE,M6-P2200,04-artifacts/evidence/prompts/M6-P2201.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2M.md;04-artifacts/analysis/design/ARCH_BASELINE.md;04-artifacts/evidence/prompts/M6-P2200.json,04-artifacts/evidence/prompts/M6-P2201.json;04-artifacts/impl/M6.2M/PLAN.md,TODO,,2026-09-07T22:39:39,0
M6-P2202,210,CODER,m6-coder,SLICE_M6.2M,M6.2M,M6_2M_CODER_IMPLEMENT,00-spec/prompts/0210_M6-P2202_M6_2M_CODER_IMPLEMENT.xml.md,true,false,EVIDENCE_GATE,M6-P2201,04-artifacts/evidence/prompts/M6-P2202.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2M.md;04-artifacts/impl/M6.2M/PLAN.md;04-artifacts/evidence/prompts/M6-P2201.json,04-artifacts/evidence/prompts/M6-P2202.json;04-artifacts/impl/M6.2M/IMPLEMENTATION_NOTES.md,TODO,,2026-09-07T22:39:39,0
M6-P2203,211,TESTER,m6-tester,SLICE_M6.2M,M6.2M,M6_2M_TESTER_BUILD,00-spec/prompts/0211_M6-P2203_M6_2M_TESTER_BUILD.xml.md,true,false,EVIDENCE_GATE,M6-P2202,04-artifacts/evidence/prompts/M6-P2203.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2M.md;00-spec/registers/SMOKE_REGISTER.md;04-artifacts/evidence/prompts/M6-P2202.json,04-artifacts/evidence/prompts/M6-P2203.json;04-artifacts/impl/M6.2M/tests/TEST_MANIFEST.md,TODO,,2026-09-07T22:39:39,0
M6-P2204,212,TESTER,m6-tester,SLICE_M6.2M,M6.2M,M6_2M_TESTER_RUN,00-spec/prompts/0212_M6-P2204_M6_2M_TESTER_RUN.xml.md,true,false,EVIDENCE_GATE,M6-P2203,04-artifacts/evidence/prompts/M6-P2204.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;04-artifacts/impl/M6.2M/tests/TEST_MANIFEST.md;04-artifacts/evidence/prompts/M6-P2203.json,04-artifacts/evidence/prompts/M6-P2204.json;04-artifacts/test-reports/M6.2M/SMOKE_RESULTS.md,TODO,,2026-09-07T22:39:39,0
M6-P2205,213,BOUNDARY_ADVERSARY,m6-boundary-adversary,SLICE_M6.2M,M6.2M,M6_2M_BOUNDARY_ADVERSARY,00-spec/prompts/0213_M6-P2205_M6_2M_BOUNDARY_ADVERSARY.xml.md,true,false,EVIDENCE_GATE,M6-P2204,04-artifacts/evidence/prompts/M6-P2205.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2M.md;04-artifacts/test-reports/M6.2M/SMOKE_RESULTS.md;04-artifacts/evidence/prompts/M6-P2204.json,04-artifacts/evidence/prompts/M6-P2205.json;04-artifacts/boundary-reports/M6.2M_boundary.md,TODO,,2026-09-07T22:39:39,0
M6-P2206,214,SECURITY_PII,m6-security-pii,SLICE_M6.2M,M6.2M,M6_2M_SECURITY_REVIEW,00-spec/prompts/0214_M6-P2206_M6_2M_SECURITY_REVIEW.xml.md,true,false,EVIDENCE_GATE,M6-P2205,04-artifacts/evidence/prompts/M6-P2206.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2M.md;04-artifacts/boundary-reports/M6.2M_boundary.md;04-artifacts/evidence/prompts/M6-P2205.json,04-artifacts/evidence/prompts/M6-P2206.json;04-artifacts/security-reports/M6.2M_security.md,TODO,,2026-09-07T22:39:39,0
M6-P2207,215,PM_ORCHESTRATOR,m6-pm-orchestrator,SLICE_M6.2M,M6.2M,M6_2M_EVIDENCE_COLLECT,00-spec/prompts/0215_M6-P2207_M6_2M_EVIDENCE_COLLECT.xml.md,true,false,EVIDENCE_GATE,M6-P2206,04-artifacts/evidence/prompts/M6-P2207.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2M.md;04-artifacts/evidence/prompts/M6-P2200.json;04-artifacts/evidence/prompts/M6-P2201.json;04-artifacts/evidence/prompts/M6-P2202.json;04-artifacts/evidence/prompts/M6-P2203.json;04-artifacts/evidence/prompts/M6-P2204.json;04-artifacts/evidence/prompts/M6-P2205.json;04-artifacts/evidence/prompts/M6-P2206.json,04-artifacts/evidence/prompts/M6-P2207.json;04-artifacts/evidence/prompts/M6_2M_EVIDENCE_INDEX.md,TODO,,2026-09-07T22:39:39,0
M6-P2208,216,ANALYST_ARCHITECT,m6-analyst-architect,SLICE_M6.2M,M6.2M,M6_2M_DOCS,00-spec/prompts/0216_M6-P2208_M6_2M_DOCS.xml.md,true,false,EVIDENCE_GATE,M6-P2207,04-artifacts/evidence/prompts/M6-P2208.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2M.md;04-artifacts/evidence/prompts/M6-P2207.json,04-artifacts/evidence/prompts/M6-P2208.json;04-artifacts/analysis/slices/M6_2M_RUNBOOK.md,TODO,,2026-09-07T22:39:39,0
M6-P2209,217,JUDGE,m6-judge,SLICE_M6.2M,M6.2M,M6_2M_SLICE_GATE_JUDGE,00-spec/prompts/0217_M6-P2209_M6_2M_SLICE_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P2208,04-artifacts/evidence/prompts/M6-P2209.json,04-artifacts/evidence/judge/M6-P2209_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2M.md;04-artifacts/evidence/prompts/M6-P2200.json;04-artifacts/evidence/prompts/M6-P2201.json;04-artifacts/evidence/prompts/M6-P2202.json;04-artifacts/evidence/prompts/M6-P2203.json;04-artifacts/evidence/prompts/M6-P2204.json;04-artifacts/evidence/prompts/M6-P2205.json;04-artifacts/evidence/prompts/M6-P2206.json;04-artifacts/evidence/prompts/M6-P2207.json;04-artifacts/evidence/prompts/M6-P2208.json,04-artifacts/evidence/prompts/M6-P2209.json;04-artifacts/evidence/judge/M6-P2209_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2300,218,JUDGE,m6-judge,SLICE_M6.2O,M6.2O,M6_2O_ENTRY_GATE_JUDGE,00-spec/prompts/0218_M6-P2300_M6_2O_ENTRY_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P2209,04-artifacts/evidence/prompts/M6-P2300.json,04-artifacts/evidence/judge/M6-P2300_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2O.md;00-spec/registers/CONTRACT_REGISTER.md;00-spec/registers/ENTRY_EVIDENCE_REGISTER.md;04-artifacts/evidence/prompts/M6-P2209.json,04-artifacts/evidence/prompts/M6-P2300.json;04-artifacts/evidence/judge/M6-P2300_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
M6-P2301,219,CODER,m6-coder,SLICE_M6.2O,M6.2O,M6_2O_CODER_PLAN,00-spec/prompts/0219_M6-P2301_M6_2O_CODER_PLAN.xml.md,true,false,EVIDENCE_GATE,M6-P2300,04-artifacts/evidence/prompts/M6-P2301.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2O.md;04-artifacts/analysis/design/ARCH_BASELINE.md;04-artifacts/evidence/prompts/M6-P2300.json,04-artifacts/evidence/prompts/M6-P2301.json;04-artifacts/impl/M6.2O/PLAN.md,TODO,,2026-09-07T22:39:39,0
M6-P2302,220,CODER,m6-coder,SLICE_M6.2O,M6.2O,M6_2O_CODER_IMPLEMENT,00-spec/prompts/0220_M6-P2302_M6_2O_CODER_IMPLEMENT.xml.md,true,false,EVIDENCE_GATE,M6-P2301,04-artifacts/evidence/prompts/M6-P2302.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2O.md;04-artifacts/impl/M6.2O/PLAN.md;04-artifacts/evidence/prompts/M6-P2301.json,04-artifacts/evidence/prompts/M6-P2302.json;04-artifacts/impl/M6.2O/IMPLEMENTATION_NOTES.md,TODO,,2026-09-07T22:39:39,0
M6-P2303,221,TESTER,m6-tester,SLICE_M6.2O,M6.2O,M6_2O_TESTER_BUILD,00-spec/prompts/0221_M6-P2303_M6_2O_TESTER_BUILD.xml.md,true,false,EVIDENCE_GATE,M6-P2302,04-artifacts/evidence/prompts/M6-P2303.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;00-spec/slices/M6.2O.md;00-spec/registers/SMOKE_REGISTER.md;04-artifacts/evidence/prompts/M6-P2302.json,04-artifacts/evidence/prompts/M6-P2303.json;04-artifacts/impl/M6.2O/tests/TEST_MANIFEST.md,TODO,,2026-09-07T22:39:39,0
M6-P2304,222,TESTER,m6-tester,SLICE_M6.2O,M6.2O,M6_2O_TESTER_RUN,00-spec/prompts/0222_M6-P2304_M6_2O_TESTER_RUN.xml.md,true,false,EVIDENCE_GATE,M6-P2303,04-artifacts/evidence/prompts/M6-P2304.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;04-artifacts/state/IMPLEMENTATION_TARGET_LOCKED.json;04-artifacts/impl/M6.2O/tests/TEST_MANIFEST.md;04-artifacts/evidence/prompts/M6-P2303.json,04-artifacts/evidence/prompts/M6-P2304.json;04-artifacts/test-reports/M6.2O/SMOKE_RESULTS.md,TODO,,2026-09-07T22:39:39,0
M6-P2305,223,BOUNDARY_ADVERSARY,m6-boundary-adversary,SLICE_M6.2O,M6.2O,M6_2O_BOUNDARY_ADVERSARY,00-spec/prompts/0223_M6-P2305_M6_2O_BOUNDARY_ADVERSARY.xml.md,true,false,EVIDENCE_GATE,M6-P2304,04-artifacts/evidence/prompts/M6-P2305.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2O.md;04-artifacts/test-reports/M6.2O/SMOKE_RESULTS.md;04-artifacts/evidence/prompts/M6-P2304.json,04-artifacts/evidence/prompts/M6-P2305.json;04-artifacts/boundary-reports/M6.2O_boundary.md,TODO,,2026-09-07T22:39:39,0
M6-P2306,224,SECURITY_PII,m6-security-pii,SLICE_M6.2O,M6.2O,M6_2O_SECURITY_REVIEW,00-spec/prompts/0224_M6-P2306_M6_2O_SECURITY_REVIEW.xml.md,true,false,EVIDENCE_GATE,M6-P2305,04-artifacts/evidence/prompts/M6-P2306.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2O.md;04-artifacts/boundary-reports/M6.2O_boundary.md;04-artifacts/evidence/prompts/M6-P2305.json,04-artifacts/evidence/prompts/M6-P2306.json;04-artifacts/security-reports/M6.2O_security.md,TODO,,2026-09-07T22:39:39,0
M6-P2307,225,PM_ORCHESTRATOR,m6-pm-orchestrator,SLICE_M6.2O,M6.2O,M6_2O_EVIDENCE_COLLECT,00-spec/prompts/0225_M6-P2307_M6_2O_EVIDENCE_COLLECT.xml.md,true,false,EVIDENCE_GATE,M6-P2306,04-artifacts/evidence/prompts/M6-P2307.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2O.md;04-artifacts/evidence/prompts/M6-P2300.json;04-artifacts/evidence/prompts/M6-P2301.json;04-artifacts/evidence/prompts/M6-P2302.json;04-artifacts/evidence/prompts/M6-P2303.json;04-artifacts/evidence/prompts/M6-P2304.json;04-artifacts/evidence/prompts/M6-P2305.json;04-artifacts/evidence/prompts/M6-P2306.json,04-artifacts/evidence/prompts/M6-P2307.json;04-artifacts/evidence/prompts/M6_2O_EVIDENCE_INDEX.md,TODO,,2026-09-07T22:39:39,0
M6-P2308,226,ANALYST_ARCHITECT,m6-analyst-architect,SLICE_M6.2O,M6.2O,M6_2O_DOCS,00-spec/prompts/0226_M6-P2308_M6_2O_DOCS.xml.md,true,false,EVIDENCE_GATE,M6-P2307,04-artifacts/evidence/prompts/M6-P2308.json,,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2O.md;04-artifacts/evidence/prompts/M6-P2307.json,04-artifacts/evidence/prompts/M6-P2308.json;04-artifacts/analysis/slices/M6_2O_RUNBOOK.md,TODO,,2026-09-07T22:39:39,0
M6-P2309,227,JUDGE,m6-judge,SLICE_M6.2O,M6.2O,M6_2O_SLICE_GATE_JUDGE,00-spec/prompts/0227_M6-P2309_M6_2O_SLICE_GATE_JUDGE.xml.md,true,true,JUDGE_GATE,M6-P2308,04-artifacts/evidence/prompts/M6-P2309.json,04-artifacts/evidence/judge/M6-P2309_JUDGE_FINAL_SIGN_OFF.json,00-spec/CLAUDE_CONTEXT_BRIEF.md;00-spec/slices/M6.2O.md;04-artifacts/evidence/prompts/M6-P2300.json;04-artifacts/evidence/prompts/M6-P2301.json;04-artifacts/evidence/prompts/M6-P2302.json;04-artifacts/evidence/prompts/M6-P2303.json;04-artifacts/evidence/prompts/M6-P2304.json;04-artifacts/evidence/prompts/M6-P2305.json;04-artifacts/evidence/prompts/M6-P2306.json;04-artifacts/evidence/prompts/M6-P2307.json;04-artifacts/evidence/prompts/M6-P2308.json,04-artifacts/evidence/prompts/M6-P2309.json;04-artifacts/evidence/judge/M6-P2309_JUDGE_FINAL_SIGN_OFF.json,TODO,,2026-09-07T22:39:39,0
